estaci_n,tipo,coordenada_x,coordenada_y,date,time,out,hum,speed,dir,bar,rain,rad,index
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T08:00:00.000,21.21,83.8,0.58,241,-999.0,0.0,122.8,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T09:00:00.000,23.38,73.98,1.1,296,-999.0,0.0,317.8,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T10:00:00.000,23.89,76.2,0.79,175,-999.0,0.0,262.7,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T11:00:00.000,26.64,66.17,0.7,9,-999.0,0.0,1086.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T12:00:00.000,27.7,59.93,1.75,201,-999.0,0.0,1275.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T13:00:00.000,28.05,56.47,0.86,182,-999.0,0.0,485.1,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T14:00:00.000,27.33,59.17,1.15,135,-999.0,0.0,414.2,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T15:00:00.000,27.57,58.31,1.08,162,-999.0,0.0,299.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T16:00:00.000,26.54,62.42,1.58,177,-999.0,0.0,155.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T17:00:00.000,25.6,62.66,0.45,220,-999.0,0.0,23.74,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T18:00:00.000,24.42,68.68,0.47,327,-999.0,0.0,2.556,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T19:00:00.000,23.85,67.25,0.56,168,-999.0,0.0,0.012,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T20:00:00.000,23.29,68.55,0.79,191,-999.0,0.0,0.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T21:00:00.000,22.88,70.43,0.66,240,-999.0,0.0,0.017,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T22:00:00.000,23.02,75.32,1.05,197,-999.0,0.0,0.012,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-11T00:00:00.000,1899-12-31T23:00:00.000,22.73,76.59,0.59,220,-999.0,0.0,0.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T00:00:00.000,22.36,77.96,0.65,241,-999.0,0.0,0.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T01:00:00.000,22.03,79.44,0.67,46,-999.0,0.0,0.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T02:00:00.000,21.79,79.65,0.5,225,-999.0,0.0,0.002,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T03:00:00.000,21.04,85.3,0.98,213,-999.0,0.0,0.073,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T04:00:00.000,21.11,83.0,0.35,217,-999.0,0.0,0.022,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T05:00:00.000,21.19,83.0,0.58,118,-999.0,0.0,0.034,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T06:00:00.000,20.8,84.4,0.38,249,-999.0,0.0,8.78,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T07:00:00.000,21.25,77.65,0.47,126,-999.0,0.0,83.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T08:00:00.000,24.23,69.71,0.81,349,-999.0,0.0,301.3,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T09:00:00.000,25.05,69.87,1.5,149,-999.0,0.0,730.9,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T10:00:00.000,27.02,61.77,1.6,149,-999.0,0.0,958.0,-999.0
CDMB,CLIMATOLOGICA,1105860,1279105,2021-03-12T00:00:00.000,1899-12-31T11:00:00.000,28.56,52.18,0.43,176,-999.0,0.0,468.7,-999.0
